id_processo,id_cliente,id_fornecedor,incoterm,modal,data_embarque,data_chegada_prevista,data_chegada_real,status,taxa_cambio_usd_brl,lead_time_previsto_dias,lead_time_real_dias,desvio_lead_time_dias,flag_atraso,flag_atraso_grave,ano_embarque,mes_embarque,trimestre,ano_mes,custo_total_brl,custo_armazenagem_brl,custo_demurrage_brl,custo_despachante_brl,custo_frete_internacional_brl,custo_icms_brl,custo_imposto_importação_brl,custo_seguro_brl,valor_total_usd,valor_total_brl,custo_sobre_valor,flag_cambio_alto,peso_total_kg,custo_por_kg_brl,nome_cliente,segmento,estado,nome_fornecedor,pais,lead_time_medio_dias,confiabilidade
864,151,59,EXW,Marítimo,2024-03-23,2024-04-19,2024-04-19,Entregue,5.4521,27,27,0,0,0,2024,3,1,2024-03,101165.88,1428.79,0.0,2308.38,33011.71,31837.45,29875.09,2704.46,43763.55,238603.250955,0.424,0,4181.347,24.19,Brasil Titan Trading Ltda,Industrial,AM,Valeo Automotive Parts,China,41,Média
865,91,98,CIF,Marítimo,2024-08-08,2024-10-03,2024-10-01,Entregue,5.3097,56,54,-2,0,0,2024,8,3,2024-08,219478.47,521.32,0.0,3226.16,9943.15,94753.09,106946.37,4088.38,102000.55,541592.320335,0.4052,0,3592.488,61.09,Âncora Tech Grupo Industrial S.A.,Industrial,RJ,Safran Supply Chain,Índia,35,Alta
867,190,35,FOB,Marítimo,2023-08-26,2023-09-27,2023-09-27,Entregue,5.4095,32,32,0,0,0,2023,8,3,2023-08,187456.38,2918.85,5845.14,4768.7,54602.15,52325.71,64401.77,2594.06,72652.85,393015.59207500005,0.477,0,2434.707,76.99,Âncora Vega Importações S.A.,Varejo,RJ,Fiat Components Italy,China,36,Alta
868,84,25,FOB,Marítimo,2023-07-14,2023-08-17,2023-08-15,Entregue,5.175,34,32,-2,0,0,2023,7,3,2023-07,414369.71,971.49,0.0,2453.02,109897.65,191914.91,99931.44,9201.2,213514.50999999998,1104937.58925,0.375,0,436.09900000000005,950.17,Prime Atlântico Grupo Industrial S.A.,Industrial,AM,Huawei Components Ltd,EUA,73,Baixa
869,168,88,CIF,Marítimo,2023-03-19,2023-05-11,2023-05-09,Desembaraçado,5.1789,53,51,-2,0,0,2023,3,1,2023-03,471894.8,1001.75,0.0,2711.21,16908.01,215557.61,218265.78,17450.44,285564.7,1478911.02483,0.3191,0,5854.019,80.61,Tech Alfa Tecnologia e Comércio Ltda,Varejo,BA,Traton Group Parts,China,15,Alta
871,131,42,CIF,Marítimo,2023-02-18,2023-03-30,2023-03-28,Entregue,5.2117,40,38,-2,0,0,2023,2,1,2023-02,41583.770000000004,593.58,0.0,3020.4,2925.22,16421.47,17975.67,647.43,20304.32,105820.02454400001,0.393,0,564.924,73.61,Nexus Plus Trading Ltda,Industrial,ES,Daewoo Components,Coreia do Sul,77,Baixa
874,19,47,CIF,Marítimo,2023-01-24,2023-03-03,2023-03-02,Entregue,5.0285,38,37,-1,0,0,2023,1,1,2023-01,254140.38,3606.52,0.0,4375.62,18040.16,112867.9,111799.49,3450.69,128815.0,647746.2275,0.3923,0,5852.672,43.42,Group Corp Soluções Industriais S.A.,Varejo,MS,John Deere Supply,Coreia do Sul,34,Alta
875,142,38,FOB,Marítimo,2024-01-01,2024-02-15,2024-02-14,Entregue,5.1448,45,44,-1,0,0,2024,1,1,2024-01,13420.8,638.38,0.0,4435.51,1892.12,3694.1,2658.72,101.97,4652.07,23933.969736,0.5607,0,71.64,187.34,Alfa Corp Indústria e Comércio Ltda,Industrial,SP,Nissan Mexico Supply,China,26,Alta
876,142,75,FOB,Marítimo,2023-03-27,2023-04-25,2023-04-23,Entregue,5.2017,29,27,-2,0,0,2023,3,1,2023-03,177371.77,1171.09,0.0,1346.65,48235.03,66081.16,57497.38,3040.46,105518.56,548875.8935519999,0.3232,0,4907.96,36.14,Alfa Corp Indústria e Comércio Ltda,Industrial,SP,Dana Incorporated,China,30,Média
877,53,99,FOB,Marítimo,2023-03-24,2023-05-14,2023-05-13,Desembaraçado,5.2255,51,50,-1,0,0,2023,3,1,2023-03,43433.86,4393.7,7170.1,2014.47,8217.49,9263.14,11634.21,740.75,12604.1,65862.72455,0.6595,0,1395.196,31.13,Prime Multi Importações S.A.,Eletrônico,BA,Honeywell Aerospace,China,15,Alta
883,12,35,FOB,Marítimo,2024-06-27,2024-08-12,2024-08-10,Entregue,5.585,46,44,-2,0,0,2024,6,2,2024-06,620370.76,1470.91,0.0,1913.12,153072.28,178555.67,272827.42,12531.36,251589.7,1405128.4745,0.4415,1,11269.463,55.05,Continental Apex Logística e Comércio Eireli,Industrial,RS,Fiat Components Italy,China,36,Alta
884,149,69,CIF,Aéreo,2024-04-29,2024-05-14,2024-05-14,Desembaraçado,5.3562,15,15,0,0,0,2024,4,2,2024-04,130396.8,4125.66,0.0,3343.07,25555.2,48411.48,46543.89,2417.5,69739.03,373536.192486,0.3491,0,26.378,4943.39,Nacional Star Distribuidora Nacional S.A.,Industrial,DF,Leoni Wire Systems,China,32,Alta
885,48,20,FOB,Marítimo,2023-02-26,2023-04-26,2023-04-26,Entregue,5.109,59,59,0,0,0,2023,2,1,2023-02,1481447.57,1867.59,0.0,1552.04,415142.89,558739.06,474853.83,29292.16,628161.49,3209277.05241,0.4616,0,14351.743,103.22,Apex Nacional Comércio Exterior Ltda,Varejo,PR,LG Components Co.,China,56,Média
886,189,9,FOB,Marítimo,2024-02-21,2024-04-19,2024-04-19,Desembaraçado,5.2046,58,58,0,0,0,2024,2,1,2024-02,69552.84,2426.47,0.0,2642.82,15142.5,28687.96,19116.39,1536.7,41213.11,214497.752306,0.3243,0,1409.573,49.34,Plus Corp Comércio Exterior Ltda,Automotivo,RS,BMW Parts GmbH,China,25,Alta
887,68,35,CIF,Marítimo,2023-01-30,2023-02-27,2023-02-25,Desembaraçado,5.1746,28,26,-2,0,0,2023,1,1,2023-01,345868.51,3171.12,0.0,4504.11,43036.95,156214.84,126768.88,12172.61,217013.52,1122958.160592,0.308,0,3514.059,98.42,Sul Prime Indústria e Comércio Ltda,Automotivo,DF,Fiat Components Italy,China,36,Alta
888,175,40,FOB,Marítimo,2023-02-23,2023-04-04,2023-04-04,Entregue,5.4368,40,40,0,0,0,2023,2,1,2023-02,2357055.78,4061.42,0.0,2814.85,432300.69,874165.66,1017699.14,26014.02,992063.0,5393648.1184,0.437,0,34234.674,68.85,Max Max Trading Ltda,Varejo,PE,Hyundai Global Parts,China,60,Média
889,76,54,CIF,Marítimo,2023-05-17,2023-07-08,2023-07-26,Atrasado,5.3536,52,70,18,1,1,2023,5,2,2023-05,139032.57,3467.31,0.0,2166.89,13961.92,54800.76,62853.47,1782.22,79044.14,423170.707904,0.3285,0,1863.469,74.61,Pacífico Horizonte Trading Ltda,Eletrônico,SP,Philips Industrial,China,34,Média
890,105,19,EXW,Marítimo,2023-02-17,2023-03-31,2023-04-17,Atrasado,5.0675,42,59,17,1,1,2023,2,1,2023-02,3484775.89,1126.77,0.0,5585.08,1506813.27,1178897.75,747583.13,44769.89,1433308.5599999998,7263291.127799999,0.4798,0,42118.156,82.74,Corp Pro Exportações e Importações Ltda,Automotivo,RS,Samsung Industrial Korea,Coreia do Sul,32,Média
892,51,38,FOB,Marítimo,2024-09-14,2024-10-10,2024-10-09,Desembaraçado,5.4085,26,25,-1,0,0,2024,9,3,2024-09,7251814.880000001,4169.3,0.0,1702.77,1513407.37,2805704.43,2721320.35,205510.66,3541085.1100000003,19151958.817435004,0.3786,0,77821.052,93.19,Ômega Ômega Grupo Industrial S.A.,Varejo,PE,Nissan Mexico Supply,China,26,Alta
894,92,28,FOB,Marítimo,2024-09-11,2024-10-10,2024-10-08,Entregue,5.6729,29,27,-2,0,0,2024,9,3,2024-09,10283.21,1785.34,0.0,4048.38,1177.12,1907.02,1255.55,109.8,2002.48,11359.868792000001,0.9052,1,79.056,130.08,Solar Horizonte Trading Ltda,Eletrônico,MG,BYD Battery Systems,Coreia do Sul,32,Alta
896,91,55,EXW,Aéreo,2024-02-04,2024-02-15,2024-02-15,Entregue,5.2627,11,11,0,0,0,2024,2,1,2024-02,501275.68,2156.87,0.0,4319.18,334116.91,86232.48,67530.13,6920.11,123629.26,650623.7066019999,0.7705,0,5351.707,93.67,Âncora Tech Grupo Industrial S.A.,Industrial,RJ,BASF Chemical Germany,Japão,36,Alta
898,153,82,FOB,Marítimo,2023-12-15,2024-02-10,2024-02-08,Entregue,5.1502,57,55,-2,0,0,2023,12,4,2023-12,1103290.2,1834.17,0.0,4023.8,302430.2,462041.28,301766.48,31194.27,518558.15,2670678.18413,0.4131,0,5482.813,201.23,Capital Star Grupo Industrial S.A.,Varejo,PR,Stoneridge Components,China,23,Alta
899,145,61,CIF,Marítimo,2024-05-18,2024-06-27,2024-06-25,Entregue,5.3792,40,38,-2,0,0,2024,5,2,2024-05,16335.19,4390.64,0.0,2774.08,789.56,3755.75,4422.13,203.03,4578.68,24629.635456,0.6632,0,182.86399999999998,89.33,Atlântico Nexus Comércio Exterior Ltda,Industrial,DF,Continental Automotive,EUA,47,Média
903,142,35,CIF,Marítimo,2024-10-22,2024-12-20,2024-12-18,Entregue,5.4161,59,57,-2,0,0,2024,10,4,2024-10,103730.23999999999,2122.94,0.0,4759.89,6551.08,44355.75,44221.74,1718.84,46524.06,251978.961366,0.4117,0,989.3840000000001,104.84,Alfa Corp Indústria e Comércio Ltda,Industrial,SP,Fiat Components Italy,China,36,Alta
905,189,49,FOB,Marítimo,2024-03-26,2024-05-09,2024-05-08,Entregue,5.5429,44,43,-1,0,0,2024,3,1,2024-03,8719.3,1649.89,0.0,3338.48,1291.51,1298.66,1042.29,98.47,1717.54,9520.152466,0.9159,1,28.14,309.85,Plus Corp Comércio Exterior Ltda,Automotivo,RS,Emerson Electric Supply,China,72,Baixa
906,177,64,FOB,Marítimo,2024-05-05,2024-07-02,2024-07-01,Entregue,5.3736,58,57,-1,0,0,2024,5,2,2024-05,201040.19,3825.9,0.0,1683.76,55414.0,64700.46,71433.18,3982.89,83808.99,450355.988664,0.4464,0,2144.8849999999998,93.73,Porto Capital Logística e Comércio Eireli,Industrial,DF,Mahle Industrial GmbH,Japão,67,Baixa
908,37,49,EXW,Marítimo,2023-01-16,2023-02-22,2023-03-01,Atrasado,5.1663,37,44,7,1,0,2023,1,1,2023-01,353412.09,862.58,0.0,1910.4,101195.0,115276.33,130876.87,3290.91,140492.36000000002,725825.6794680001,0.4869,0,338.90999999999997,1042.79,Ômega Vega Importações S.A.,Automotivo,DF,Emerson Electric Supply,China,72,Baixa
909,41,17,EXW,Marítimo,2024-04-17,2024-06-09,2024-06-12,Atrasado,5.391,53,56,3,1,0,2024,4,2,2024-04,687688.04,1954.75,0.0,2189.31,296248.96,217514.88,162630.96,7149.18,283651.63,1529165.93733,0.4497,0,16203.309,42.44,Real Pacífico Exportações e Importações Ltda,Varejo,GO,Toyota Parts Co.,EUA,80,Baixa
912,147,11,FOB,Aéreo,2023-03-09,2023-03-22,2023-03-22,Entregue,5.1175,13,13,0,0,0,2023,3,1,2023-03,78289.51,3981.23,0.0,1986.2,39701.49,21118.85,10242.25,1259.49,23114.48,118288.35139999999,0.6619,0,102.087,766.89,Ômega Centro Indústria e Comércio Ltda,Industrial,RJ,Bosch Industrial GmbH,China,70,Baixa
913,77,46,CIF,Aéreo,2024-09-22,2024-10-04,2024-10-04,Entregue,5.5038,12,12,0,0,0,2024,9,3,2024-09,657381.26,1413.08,0.0,2176.96,147772.37,316074.91,166362.93,23581.01,372074.91,2047825.8896579999,0.321,1,13690.818,48.02,Atlas Federal Logística e Comércio Eireli,Industrial,DF,Caterpillar Parts USA,China,24,Alta
914,19,76,EXW,Marítimo,2023-10-08,2023-11-17,2023-11-16,Entregue,5.1501,40,39,-1,0,0,2023,10,4,2023-10,701132.6,4789.78,0.0,5619.18,189540.45,251877.04,233719.44,15586.71,285267.43,1469155.791243,0.4772,0,6081.798,115.28,Group Corp Soluções Industriais S.A.,Varejo,MS,BorgWarner Inc Supply,EUA,34,Alta
915,72,72,EXW,Marítimo,2023-11-08,2023-12-09,2023-12-09,Entregue,5.1664,31,31,0,0,0,2023,11,4,2023-11,2010619.03,4453.31,0.0,1995.96,692249.11,872405.89,403457.65,36057.11,958289.15,4950905.064560001,0.4061,0,18859.894,106.61,Centro Solar Indústria e Comércio Ltda,Eletrônico,MS,Grammer AG Components,EUA,36,Alta
917,45,90,CIF,Marítimo,2024-08-31,2024-10-27,2024-10-27,Entregue,5.549,57,57,0,0,0,2024,8,3,2024-08,132843.05,4079.04,0.0,2915.79,16108.69,63723.06,43620.05,2396.42,77492.0,430003.108,0.3089,1,373.33,355.83,Prime Star Tecnologia e Comércio Ltda,Automotivo,SP,Kubota Industrial,EUA,57,Média
918,82,18,EXW,Marítimo,2023-10-22,2023-11-17,2023-11-16,Entregue,5.2217,26,25,-1,0,0,2023,10,4,2023-10,1851555.2000000002,2000.57,0.0,2928.05,697931.65,738840.56,360968.45,48885.92,824947.12,4307626.376504,0.4298,0,12206.645999999999,151.68,Sul Nacional Grupo Industrial S.A.,Eletrônico,PR,Panasonic Supply Japan,México,32,Média
919,194,68,CIF,Marítimo,2023-04-24,2023-06-19,2023-07-05,Atrasado,5.0595,56,72,16,1,1,2023,4,2,2023-04,1394223.1099999999,777.85,0.0,2424.65,136732.82,693963.76,539559.4,20764.63,941299.6,4762505.3262,0.2927,0,26417.147,52.78,Nexus Apex Indústria e Comércio Ltda,Automotivo,CE,Mann+Hummel Group,México,43,Média
920,82,19,EXW,Marítimo,2024-09-02,2024-10-03,2024-10-02,Entregue,5.268,31,30,-1,0,0,2024,9,3,2024-09,74791.65,3716.49,0.0,2443.52,21412.44,21286.57,24990.48,942.15,23747.55,125102.0934,0.5978,0,1184.635,63.13,Sul Nacional Grupo Industrial S.A.,Eletrônico,PR,Samsung Industrial Korea,Coreia do Sul,32,Média
921,156,40,EXW,Marítimo,2024-10-30,2024-11-26,2024-12-14,Atrasado,5.5609,27,45,18,1,1,2024,10,4,2024-10,238974.49,2065.16,0.0,5170.6,72630.69,66453.22,90009.7,2645.12,87085.85,484275.7032650001,0.4935,1,511.78,466.95,Corp Vega Indústria e Comércio Ltda,Industrial,DF,Hyundai Global Parts,China,60,Média
922,122,15,CIF,Marítimo,2024-08-14,2024-09-18,2024-10-04,Atrasado,5.528,35,51,16,1,1,2024,8,3,2024-08,409245.63999999996,3623.62,0.0,3003.54,18576.14,211954.6,160083.77,12003.97,272468.2,1506204.2096,0.2717,1,5192.858,78.81,Solar Brasil Soluções Industriais S.A.,Automotivo,ES,Infosys Supply Chain,China,60,Média
924,194,51,FOB,Aéreo,2024-02-25,2024-03-05,2024-03-03,Entregue,5.2624,9,7,-2,0,0,2024,2,1,2024-02,220564.85,2737.65,5755.14,1822.64,93190.28,47635.44,67267.56,2156.14,70603.8,371545.43712,0.5936,0,3056.0260000000003,72.17,Nexus Apex Indústria e Comércio Ltda,Automotivo,CE,Eaton Corporation,China,33,Alta
927,84,70,CIF,Marítimo,2024-06-13,2024-07-22,2024-08-02,Atrasado,5.4792,39,50,11,1,1,2024,6,2,2024-06,1846834.3299999998,2826.2,0.0,3121.07,129968.3,1111062.49,542149.11,57707.16,1207840.1600000001,6617997.804672,0.2791,0,32890.815,56.15,Prime Atlântico Grupo Industrial S.A.,Industrial,AM,Dräxlmaier Group,Japão,89,Baixa
928,40,2,FOB,Marítimo,2023-01-21,2023-02-22,2023-02-22,Entregue,5.0001,32,32,0,0,0,2023,1,1,2023-01,223031.00999999998,3040.36,0.0,2256.96,46910.29,98972.29,67551.87,4299.24,115899.93000000001,579511.239993,0.3849,0,291.935,763.97,Max Capital Trading Ltda,Automotivo,RJ,Beijing Manufacturing Ltd,China,43,Média
930,65,55,FOB,Marítimo,2024-01-18,2024-02-20,2024-02-20,Entregue,5.2842,33,33,0,0,0,2024,1,1,2024-01,50997.54,4013.88,0.0,2690.74,10393.05,17228.33,15906.38,765.16,19025.38,100533.91299600001,0.5073,0,250.85,203.3,Terra Ômega Importações S.A.,Varejo,DF,BASF Chemical Germany,Japão,36,Alta
931,45,79,FOB,Marítimo,2024-08-01,2024-09-15,2024-09-14,Entregue,5.2739,45,44,-1,0,0,2024,8,3,2024-08,302945.85000000003,2713.81,0.0,4672.83,78349.82,107828.74,101789.71,7590.94,152545.47,804509.554233,0.3766,0,3323.8680000000004,91.14,Prime Star Tecnologia e Comércio Ltda,Automotivo,SP,Lear Corporation Parts,EUA,23,Alta
932,23,24,CIF,Marítimo,2023-08-04,2023-09-07,2023-09-07,Entregue,5.324,34,34,0,0,0,2023,8,3,2023-08,31845.1,1991.07,0.0,3392.14,956.48,9969.58,14797.59,738.24,14953.349999999999,79611.63539999998,0.4,0,76.97999999999999,413.68,Pro Net Soluções Industriais S.A.,Automotivo,AM,Lenovo Supply Chain,EUA,33,Média
934,164,99,FOB,Marítimo,2023-08-20,2023-10-08,2023-10-08,Entregue,5.2079,49,49,0,0,0,2023,8,3,2023-08,869480.64,3850.51,0.0,2244.2,203178.22,318690.36,328135.07,13382.28,384892.95999999996,2004484.046384,0.4338,0,6419.511,135.44,Plus Global Distribuidora Nacional S.A.,Industrial,BA,Honeywell Aerospace,China,15,Alta
935,173,73,EXW,Marítimo,2023-04-06,2023-05-04,2023-05-04,Entregue,5.2659,28,28,0,0,0,2023,4,2,2023-04,250830.54,6146.55,0.0,2720.54,75744.42,64340.57,98030.99,3847.47,100153.65,527399.105535,0.4756,0,4631.9220000000005,54.15,Global Vega Importações S.A.,Varejo,RJ,Modine Manufacturing,EUA,35,Alta
937,32,67,FOB,Marítimo,2024-03-12,2024-05-01,2024-04-30,Desembaraçado,5.6652,50,49,-1,0,0,2024,3,1,2024-03,60081.24,980.97,0.0,1858.93,8702.21,24404.95,23114.88,1019.3,24863.64,140857.49332799998,0.4265,1,894.456,67.17,Norte Norte Distribuidora Nacional S.A.,Eletrônico,PR,Webasto Group GmbH,EUA,40,Alta
938,41,63,CIF,Aéreo,2024-03-17,2024-03-23,2024-03-21,Desembaraçado,5.2406,6,4,-2,0,0,2024,3,1,2024-03,185841.68,3069.49,0.0,3411.51,19068.94,76736.02,80356.44,3199.28,83828.42,439311.217852,0.423,0,1282.48,144.91,Real Pacífico Exportações e Importações Ltda,Varejo,GO,Schaeffler Group,EUA,18,Alta
939,23,75,EXW,Marítimo,2023-09-15,2023-11-08,2023-11-10,Atrasado,5.0474,54,56,2,1,0,2023,9,3,2023-09,370505.0,2058.18,0.0,4724.86,141065.38,104383.57,112821.77,5451.24,141789.69,715669.281306,0.5177,0,886.785,417.81,Pro Net Soluções Industriais S.A.,Automotivo,AM,Dana Incorporated,China,30,Média
942,156,37,FOB,Marítimo,2023-12-30,2024-02-23,2024-02-23,Entregue,5.7178,55,55,0,0,0,2023,12,4,2023-12,548714.58,3182.98,0.0,1696.98,137407.11,195667.07,191479.84,19280.6,282082.58999999997,1612891.833102,0.3402,1,1490.954,368.03,Corp Vega Indústria e Comércio Ltda,Industrial,DF,Volkswagen Mexico Parts,Alemanha,43,Média
943,7,68,FOB,Marítimo,2024-06-07,2024-07-11,2024-07-09,Entregue,5.4491,34,32,-2,0,0,2024,6,2,2024-06,1904401.44,2744.14,0.0,3953.43,627725.03,789782.09,432694.14,47502.61,912279.16,4971100.370756,0.3831,0,28215.505,67.49,Pacífico Pacífico Grupo Industrial S.A.,Industrial,ES,Mann+Hummel Group,México,43,Média
944,188,18,FOB,Marítimo,2023-09-12,2023-10-18,2023-10-16,Entregue,5.3171,36,34,-2,0,0,2023,9,3,2023-09,343393.62,2063.02,0.0,1420.29,88174.34,103645.92,141952.38,6137.67,160061.11,851060.9279809999,0.4035,0,1768.028,194.22,Atlântico Corp Exportações e Importações Ltda,Industrial,AM,Panasonic Supply Japan,México,32,Média
948,176,56,FOB,Marítimo,2024-06-07,2024-07-21,2024-07-21,Entregue,5.6113,44,44,0,0,0,2024,6,2,2024-06,7667642.600000001,2635.57,0.0,2308.66,1411041.91,3144618.77,3022316.52,84721.17,3196427.6700000004,17936114.584671002,0.4275,1,90871.64,84.38,Nacional Atlas Grupo Industrial S.A.,Eletrônico,DF,Bayer Industrial AG,China,45,Média
949,65,31,EXW,Marítimo,2023-01-14,2023-03-05,2023-03-03,Entregue,4.9871,50,48,-2,0,0,2023,1,1,2023-01,73024.09,5057.78,0.0,4774.99,23675.44,19720.56,18622.92,1172.4,32462.32,161892.836072,0.4511,0,81.847,892.2,Terra Ômega Importações S.A.,Varejo,DF,Vietnam Manufacturing Co.,Alemanha,60,Média
950,69,30,CIF,Aéreo,2024-09-27,2024-10-03,2024-10-03,Entregue,5.6028,6,6,0,0,0,2024,9,3,2024-09,393156.82,4330.57,0.0,4762.44,91397.08,181232.22,98594.28,12840.23,194549.24,1090020.481872,0.3607,1,6995.87,56.2,Trans Group Indústria e Comércio Ltda,Varejo,MG,Midea Industrial,Alemanha,87,Baixa
951,120,88,CIF,Aéreo,2023-03-01,2023-03-16,2023-03-16,Desembaraçado,5.1844,15,15,0,0,0,2023,3,1,2023-03,428374.9,2941.98,0.0,1296.42,91736.83,194516.44,133030.14,4853.09,225335.64,1168230.092016,0.3667,0,2027.215,211.31,Apex Horizonte Importações S.A.,Automotivo,MS,Traton Group Parts,China,15,Alta
952,4,26,FOB,Marítimo,2024-07-04,2024-08-18,2024-08-17,Entregue,5.4887,45,44,-1,0,0,2024,7,3,2024-07,174717.97,2256.76,2660.94,3386.13,35910.2,67178.49,61166.38,2159.07,72349.14,397102.724718,0.44,0,1944.0,89.88,Corp Capital Trading Ltda,Varejo,CE,Xiaomi Industrial,China,40,Alta
953,155,46,FOB,Marítimo,2023-06-10,2023-07-07,2023-07-07,Desembaraçado,5.1841,27,27,0,0,0,2023,6,2,2023-06,263450.23,3470.0,0.0,4030.86,50826.04,121680.15,75091.04,8352.14,134318.16,696318.773256,0.3783,0,1577.115,167.05,Vega Terra Grupo Industrial S.A.,Eletrônico,BA,Caterpillar Parts USA,China,24,Alta
954,51,50,CIF,Marítimo,2024-05-16,2024-06-10,2024-06-08,Entregue,5.4067,25,23,-2,0,0,2024,5,2,2024-05,85412.83,3788.1,6017.69,1601.93,6698.95,31518.5,33919.65,1868.01,36068.380000000005,195010.910146,0.438,0,1923.27,44.41,Ômega Ômega Grupo Industrial S.A.,Varejo,PE,Illinois Tool Works,China,18,Alta
955,6,59,CIF,Marítimo,2024-06-30,2024-08-02,2024-08-02,Desembaraçado,5.4801,33,33,0,0,0,2024,6,2,2024-06,67095.56000000001,4315.39,0.0,1998.46,5361.13,35092.33,17912.34,2415.91,40518.54,222045.65105400002,0.3022,0,1850.73,36.25,Titan Atlântico Importações S.A.,Automotivo,BA,Valeo Automotive Parts,China,41,Média
956,170,37,EXW,Aéreo,2024-11-11,2024-11-19,2024-11-17,Entregue,5.4443,8,6,-2,0,0,2024,11,4,2024-11,44955.44,5301.74,0.0,2041.83,19935.23,9310.65,7766.44,599.55,9953.13,54187.825658999995,0.8296,0,1412.4879999999998,31.83,Ômega Titan Soluções Industriais S.A.,Eletrônico,MS,Volkswagen Mexico Parts,Alemanha,43,Média
957,170,35,FOB,Marítimo,2023-09-06,2023-10-14,2023-10-13,Entregue,5.2897,38,37,-1,0,0,2023,9,3,2023-09,243178.63,3132.68,0.0,3554.58,56858.05,88941.72,87636.16,3055.44,95937.95999999999,507483.0270119999,0.4792,0,1274.563,190.79,Ômega Titan Soluções Industriais S.A.,Eletrônico,MS,Fiat Components Italy,China,36,Alta
958,113,29,FOB,Marítimo,2024-05-14,2024-06-12,2024-06-10,Entregue,5.5581,29,27,-2,0,0,2024,5,2,2024-05,259996.38999999998,957.75,5113.35,1761.87,39492.94,97474.65,112846.95,2348.88,105340.73999999999,585494.3669939999,0.4441,1,2287.0860000000002,113.68,Nacional Meridian Trading Ltda,Varejo,SC,CATL Energy Components,EUA,16,Alta
960,109,96,CIF,Marítimo,2023-07-06,2023-08-12,2023-08-21,Atrasado,5.268,37,46,9,1,0,2023,7,3,2023-07,40985.990000000005,1100.89,0.0,4605.13,4899.2,17179.48,11651.54,1549.75,25170.57,132598.56276,0.3091,0,1174.2150000000001,34.91,Porto Real Distribuidora Nacional S.A.,Automotivo,BA,Rolls-Royce Components,Alemanha,34,Média
961,22,68,CIF,Aéreo,2024-05-09,2024-05-16,2024-05-30,Atrasado,5.4437,7,21,14,1,1,2024,5,2,2024-05,70050.99,3869.79,0.0,4607.5,10731.7,24576.45,24933.86,1331.69,26560.66,144588.264842,0.4845,0,126.5,553.76,Real Multi Importações S.A.,Varejo,BA,Mann+Hummel Group,México,43,Média
962,141,34,FOB,Aéreo,2023-07-08,2023-07-14,2023-07-13,Entregue,5.2635,6,5,-1,0,0,2023,7,3,2023-07,324645.14,2817.81,0.0,3233.81,177144.33,84356.56,54763.68,2328.95,106519.08000000002,560663.17758,0.579,0,7110.389,45.66,Atlas Âncora Trading Ltda,Industrial,MG,Italian Precision Parts,Japão,25,Alta
963,109,86,CIF,Marítimo,2024-01-14,2024-02-29,2024-02-29,Desembaraçado,5.4374,46,46,0,0,0,2024,1,1,2024-01,237613.99,2659.35,0.0,3332.41,24672.55,105038.45,95385.82,6525.41,155143.22999999998,843575.7988019999,0.2817,0,2630.685,90.32,Porto Real Distribuidora Nacional S.A.,Automotivo,BA,Modine Thermal,Alemanha,71,Baixa
964,131,42,FOB,Marítimo,2024-02-12,2024-03-22,2024-03-26,Atrasado,5.3216,39,43,4,1,0,2024,2,1,2024-02,8543519.46,1185.96,0.0,2610.89,1349284.61,3354594.03,3663752.93,172091.04,3675328.88,19558630.167808,0.4368,0,89723.32300000002,95.22,Nexus Plus Trading Ltda,Industrial,ES,Daewoo Components,Coreia do Sul,77,Baixa
965,98,32,CIF,Marítimo,2023-09-20,2023-11-15,2023-12-02,Atrasado,5.1682,56,73,17,1,1,2023,9,3,2023-09,785602.69,2999.6,0.0,3488.17,35187.34,406798.49,322791.67,14337.42,650486.36,3361843.6057519997,0.2337,0,16361.88,48.01,Group Multi Logística e Comércio Eireli,Varejo,CE,Hanoi Parts Ltd,Alemanha,85,Baixa
967,127,21,CIF,Aéreo,2024-04-04,2024-04-16,2024-04-16,Entregue,5.4269,12,12,0,0,0,2024,4,2,2024-04,46010.93,1836.03,0.0,4156.75,9113.99,15134.54,15096.33,673.29,17593.230000000003,95476.69988700001,0.4819,0,282.514,162.86,Porto Uni Tecnologia e Comércio Ltda,Varejo,GO,ACER Taiwan Supply,Índia,17,Alta
969,191,24,EXW,Marítimo,2023-05-26,2023-07-16,2023-07-14,Entregue,5.1208,51,49,-2,0,0,2023,5,2,2023-05,425008.03,861.4,7467.44,6037.94,143605.38,138471.41,119687.91,8876.55,187174.51,958483.2308080001,0.4434,0,4796.073,88.62,Brasil Star Indústria e Comércio Ltda,Industrial,MS,Lenovo Supply Chain,EUA,33,Média
970,17,99,CIF,Marítimo,2023-08-11,2023-09-22,2023-09-20,Entregue,5.3091,42,40,-2,0,0,2023,8,3,2023-08,1497972.8,2779.5,0.0,4138.9,115668.92,849984.64,496239.27,29161.57,917116.78,4869064.696698,0.3077,0,7749.6720000000005,193.29,Inter Meridian Trading Ltda,Varejo,BA,Honeywell Aerospace,China,15,Alta
971,82,86,EXW,Aéreo,2023-09-18,2023-10-03,2023-10-22,Atrasado,5.5052,15,34,19,1,1,2023,9,3,2023-09,708669.2000000001,754.61,0.0,2934.25,452842.69,140701.22,106340.99,5095.44,154276.59,849323.4832680001,0.8344,1,956.5020000000001,740.9,Sul Nacional Grupo Industrial S.A.,Eletrônico,PR,Modine Thermal,Alemanha,71,Baixa
